p,U:0,U:1,U:2,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-5.53417e-05,-2.49534e-04,-3.62523e-04,7.57974e-24,1,1.79009e-01,6.44926e-01,1.29410e-01,1.79000e-03
-5.43143e-05,-2.58292e-04,-3.73978e-04,7.93930e-24,1,1.80009e-01,6.45926e-01,1.29410e-01,1.80000e-03
-5.28908e-05,-2.68034e-04,-3.86823e-04,8.33089e-24,1,1.81009e-01,6.46926e-01,1.29410e-01,1.81000e-03
-5.14674e-05,-2.77777e-04,-3.99668e-04,8.72249e-24,1,1.82009e-01,6.47926e-01,1.29410e-01,1.82000e-03
-5.00438e-05,-2.87520e-04,-4.12514e-04,9.11412e-24,1,1.83009e-01,6.48926e-01,1.29410e-01,1.83000e-03
-4.86203e-05,-2.97262e-04,-4.25359e-04,9.50571e-24,1,1.84009e-01,6.49926e-01,1.29410e-01,1.84000e-03
-4.71968e-05,-3.07004e-04,-4.38205e-04,9.89731e-24,1,1.85009e-01,6.50926e-01,1.29410e-01,1.85000e-03
-4.57733e-05,-3.16747e-04,-4.51050e-04,1.02889e-23,1,1.86009e-01,6.51926e-01,1.29410e-01,1.86000e-03
-4.43498e-05,-3.26489e-04,-4.63895e-04,1.06805e-23,1,1.87009e-01,6.52926e-01,1.29410e-01,1.87000e-03
-4.29263e-05,-3.36232e-04,-4.76741e-04,1.10721e-23,1,1.88009e-01,6.53926e-01,1.29410e-01,1.88000e-03
-4.15028e-05,-3.45975e-04,-4.89586e-04,1.14637e-23,1,1.89009e-01,6.54926e-01,1.29410e-01,1.89000e-03
-4.00793e-05,-3.55717e-04,-5.02431e-04,1.18553e-23,1,1.90010e-01,6.55926e-01,1.29410e-01,1.90000e-03
-3.86558e-05,-3.65460e-04,-5.15276e-04,1.22469e-23,1,1.91010e-01,6.56926e-01,1.29410e-01,1.91000e-03
-3.72323e-05,-3.75202e-04,-5.28121e-04,1.26385e-23,1,1.92010e-01,6.57926e-01,1.29410e-01,1.92000e-03
-3.49739e-05,-3.86446e-04,-5.43149e-04,1.30857e-23,1,1.93010e-01,6.58926e-01,1.29410e-01,1.93000e-03
