Result,U:0,U:1,U:2,SA,p,p_rgh,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-5.84439e-05,5.84439e-05,3.97257e-05,1.48232e-23,1.55712e+00,6.31017e-01,-1.03061e+00,1,1.77200e-01,3.00000e-01,1.77200e-01,2.00000e-03
-5.87582e-05,5.87582e-05,3.96987e-05,5.47953e-23,1.55612e+00,6.34768e-01,-1.03069e+00,1,1.77600e-01,3.00000e-01,1.77600e-01,2.00000e-03
-5.90804e-05,5.90804e-05,3.96685e-05,1.10994e-22,1.55512e+00,6.38519e-01,-1.03076e+00,1,1.78000e-01,3.00000e-01,1.78000e-01,2.00000e-03
-5.94234e-05,5.94234e-05,3.96373e-05,2.40869e-22,1.55411e+00,6.42271e-01,-1.03083e+00,1,1.78400e-01,3.00000e-01,1.78400e-01,2.00000e-03
-5.97734e-05,5.97734e-05,3.96031e-05,3.48075e-22,1.55311e+00,6.46022e-01,-1.03090e+00,1,1.78800e-01,3.00000e-01,1.78800e-01,2.00000e-03
-6.01374e-05,6.01374e-05,3.95670e-05,4.11383e-22,1.55211e+00,6.49774e-01,-1.03097e+00,1,1.79200e-01,3.00000e-01,1.79200e-01,2.00000e-03
-6.05161e-05,6.05161e-05,3.95291e-05,3.24144e-22,1.55110e+00,6.53525e-01,-1.03104e+00,1,1.79600e-01,3.00000e-01,1.79600e-01,2.00000e-03
-6.09020e-05,6.09020e-05,3.94884e-05,1.39736e-22,1.55010e+00,6.57277e-01,-1.03112e+00,1,1.80000e-01,3.00000e-01,1.80000e-01,2.00000e-03
-6.13124e-05,6.13124e-05,3.94476e-05,-1.86523e-22,1.54909e+00,6.61029e-01,-1.03119e+00,1,1.80400e-01,3.00000e-01,1.80400e-01,2.00000e-03
-6.17314e-05,6.17314e-05,3.94044e-05,-4.44111e-22,1.54809e+00,6.64781e-01,-1.03126e+00,1,1.80800e-01,3.00000e-01,1.80800e-01,2.00000e-03
-6.21691e-05,6.21691e-05,3.93601e-05,-5.36499e-22,1.54709e+00,6.68534e-01,-1.03133e+00,1,1.81200e-01,3.00000e-01,1.81200e-01,2.00000e-03
-6.26308e-05,6.26308e-05,3.93144e-05,-3.86020e-22,1.54608e+00,6.72286e-01,-1.03141e+00,1,1.81600e-01,3.00000e-01,1.81600e-01,2.00000e-03
-6.31015e-05,6.31015e-05,3.92664e-05,-1.27335e-22,1.54508e+00,6.76039e-01,-1.03148e+00,1,1.82000e-01,3.00000e-01,1.82000e-01,2.00000e-03
-6.36019e-05,6.36019e-05,3.92192e-05,1.15133e-22,1.54408e+00,6.79792e-01,-1.03155e+00,1,1.82400e-01,3.00000e-01,1.82400e-01,2.00000e-03
-6.41119e-05,6.41119e-05,3.91696e-05,3.05782e-22,1.54307e+00,6.83545e-01,-1.03163e+00,1,1.82800e-01,3.00000e-01,1.82800e-01,2.00000e-03
-6.46416e-05,6.46416e-05,3.91191e-05,3.98614e-22,1.54207e+00,6.87298e-01,-1.03170e+00,1,1.83200e-01,3.00000e-01,1.83200e-01,2.00000e-03
-6.51907e-05,6.51907e-05,3.90669e-05,4.53822e-22,1.54107e+00,6.91051e-01,-1.03177e+00,1,1.83600e-01,3.00000e-01,1.83600e-01,2.00000e-03
-6.57500e-05,6.57500e-05,3.90128e-05,4.59309e-22,1.54006e+00,6.94805e-01,-1.03185e+00,1,1.84000e-01,3.00000e-01,1.84000e-01,2.00000e-03
-6.63362e-05,6.63362e-05,3.89564e-05,2.98900e-22,1.53906e+00,6.98559e-01,-1.03192e+00,1,1.84400e-01,3.00000e-01,1.84400e-01,2.00000e-03
-6.69311e-05,6.69311e-05,3.88974e-05,1.38108e-22,1.53806e+00,7.02312e-01,-1.03199e+00,1,1.84800e-01,3.00000e-01,1.84800e-01,2.00000e-03
-6.75444e-05,6.75444e-05,3.88340e-05,5.26471e-23,1.53705e+00,7.06066e-01,-1.03207e+00,1,1.85200e-01,3.00000e-01,1.85200e-01,2.00000e-03
-6.81724e-05,6.81724e-05,3.87653e-05,8.68776e-23,1.53605e+00,7.09821e-01,-1.03214e+00,1,1.85600e-01,3.00000e-01,1.85600e-01,2.00000e-03
-6.88083e-05,6.88083e-05,3.86938e-05,1.63600e-22,1.53505e+00,7.13575e-01,-1.03222e+00,1,1.86000e-01,3.00000e-01,1.86000e-01,2.00000e-03
-6.94600e-05,6.94600e-05,3.86149e-05,1.55560e-22,1.53404e+00,7.17329e-01,-1.03229e+00,1,1.86400e-01,3.00000e-01,1.86400e-01,2.00000e-03
-7.01176e-05,7.01176e-05,3.85324e-05,1.73619e-22,1.53304e+00,7.21084e-01,-1.03237e+00,1,1.86800e-01,3.00000e-01,1.86800e-01,2.00000e-03
-7.07845e-05,7.07845e-05,3.84439e-05,2.05439e-22,1.53204e+00,7.24839e-01,-1.03244e+00,1,1.87200e-01,3.00000e-01,1.87200e-01,2.00000e-03
-7.14581e-05,7.14581e-05,3.83483e-05,2.04038e-22,1.53103e+00,7.28594e-01,-1.03252e+00,1,1.87600e-01,3.00000e-01,1.87600e-01,2.00000e-03
-7.21375e-05,7.21375e-05,3.82495e-05,1.71212e-22,1.53003e+00,7.32349e-01,-1.03259e+00,1,1.88000e-01,3.00000e-01,1.88000e-01,2.00000e-03
-7.28215e-05,7.28215e-05,3.81387e-05,1.16208e-22,1.52903e+00,7.36104e-01,-1.03267e+00,1,1.88400e-01,3.00000e-01,1.88400e-01,2.00000e-03
-7.35090e-05,7.35090e-05,3.80238e-05,8.15002e-23,1.52802e+00,7.39859e-01,-1.03274e+00,1,1.88800e-01,3.00000e-01,1.88800e-01,2.00000e-03
-7.41978e-05,7.41978e-05,3.78973e-05,5.27046e-23,1.52702e+00,7.43615e-01,-1.03282e+00,1,1.89200e-01,3.00000e-01,1.89200e-01,2.00000e-03
-7.48857e-05,7.48857e-05,3.77615e-05,-4.14259e-23,1.52602e+00,7.47371e-01,-1.03290e+00,1,1.89600e-01,3.00000e-01,1.89600e-01,2.00000e-03
-7.55758e-05,7.55758e-05,3.76221e-05,-1.58173e-22,1.52502e+00,7.51127e-01,-1.03297e+00,1,1.90000e-01,3.00000e-01,1.90000e-01,2.00000e-03
-7.62584e-05,7.62584e-05,3.74676e-05,-1.63899e-22,1.52401e+00,7.54883e-01,-1.03305e+00,1,1.90400e-01,3.00000e-01,1.90400e-01,2.00000e-03
-7.69412e-05,7.69412e-05,3.73092e-05,-1.55332e-22,1.52301e+00,7.58639e-01,-1.03312e+00,1,1.90800e-01,3.00000e-01,1.90800e-01,2.00000e-03
-7.76188e-05,7.76188e-05,3.71412e-05,-1.38536e-22,1.52201e+00,7.62395e-01,-1.03320e+00,1,1.91200e-01,3.00000e-01,1.91200e-01,2.00000e-03
-7.82896e-05,7.82896e-05,3.69634e-05,-1.33261e-22,1.52100e+00,7.66152e-01,-1.03328e+00,1,1.91600e-01,3.00000e-01,1.91600e-01,2.00000e-03
-7.89600e-05,7.89600e-05,3.67820e-05,-1.21836e-22,1.52000e+00,7.69909e-01,-1.03336e+00,1,1.92000e-01,3.00000e-01,1.92000e-01,2.00000e-03
-7.96150e-05,7.96150e-05,3.65847e-05,-7.13793e-23,1.51900e+00,7.73666e-01,-1.03343e+00,1,1.92400e-01,3.00000e-01,1.92400e-01,2.00000e-03
-8.02660e-05,8.02660e-05,3.63817e-05,-2.35416e-23,1.51800e+00,7.77423e-01,-1.03351e+00,1,1.92800e-01,3.00000e-01,1.92800e-01,2.00000e-03
-8.09058e-05,8.09058e-05,3.61680e-05,-2.39025e-23,1.51699e+00,7.81180e-01,-1.03359e+00,1,1.93200e-01,3.00000e-01,1.93200e-01,2.00000e-03
-8.15329e-05,8.15329e-05,3.59446e-05,8.38314e-24,1.51599e+00,7.84937e-01,-1.03366e+00,1,1.93600e-01,3.00000e-01,1.93600e-01,2.00000e-03
-8.21568e-05,8.21568e-05,3.57182e-05,5.55416e-23,1.51499e+00,7.88695e-01,-1.03374e+00,1,1.94000e-01,3.00000e-01,1.94000e-01,2.00000e-03
-8.27549e-05,8.27549e-05,3.54754e-05,5.87115e-23,1.51399e+00,7.92452e-01,-1.03382e+00,1,1.94400e-01,3.00000e-01,1.94400e-01,2.00000e-03
-8.33469e-05,8.33469e-05,3.52297e-05,7.36398e-23,1.51298e+00,7.96210e-01,-1.03390e+00,1,1.94800e-01,3.00000e-01,1.94800e-01,2.00000e-03
-8.39211e-05,8.39211e-05,3.49744e-05,1.18529e-22,1.51198e+00,7.99968e-01,-1.03398e+00,1,1.95200e-01,3.00000e-01,1.95200e-01,2.00000e-03
-8.44754e-05,8.44754e-05,3.47097e-05,1.75299e-22,1.51098e+00,8.03726e-01,-1.03405e+00,1,1.95600e-01,3.00000e-01,1.95600e-01,2.00000e-03
-8.50227e-05,8.50227e-05,3.44423e-05,2.57370e-22,1.50998e+00,8.07485e-01,-1.03413e+00,1,1.96000e-01,3.00000e-01,1.96000e-01,2.00000e-03
-8.55347e-05,8.55347e-05,3.41589e-05,4.18210e-22,1.50898e+00,8.11243e-01,-1.03421e+00,1,1.96400e-01,3.00000e-01,1.96400e-01,2.00000e-03
-8.60354e-05,8.60354e-05,3.38720e-05,5.81996e-22,1.50797e+00,8.15002e-01,-1.03429e+00,1,1.96800e-01,3.00000e-01,1.96800e-01,2.00000e-03
-8.65149e-05,8.65149e-05,3.35769e-05,7.40532e-22,1.50697e+00,8.18760e-01,-1.03437e+00,1,1.97200e-01,3.00000e-01,1.97200e-01,2.00000e-03
-8.69728e-05,8.69728e-05,3.32741e-05,6.60998e-22,1.50597e+00,8.22520e-01,-1.03445e+00,1,1.97600e-01,3.00000e-01,1.97600e-01,2.00000e-03
-8.74223e-05,8.74223e-05,3.29697e-05,4.57930e-22,1.50497e+00,8.26279e-01,-1.03453e+00,1,1.98000e-01,3.00000e-01,1.98000e-01,2.00000e-03
-8.78352e-05,8.78352e-05,3.26517e-05,1.75656e-22,1.50397e+00,8.30038e-01,-1.03461e+00,1,1.98400e-01,3.00000e-01,1.98400e-01,2.00000e-03
-8.82384e-05,8.82384e-05,3.23323e-05,-1.33743e-24,1.50296e+00,8.33797e-01,-1.03469e+00,1,1.98800e-01,3.00000e-01,1.98800e-01,2.00000e-03
-8.86170e-05,8.86170e-05,3.20056e-05,1.05245e-23,1.50196e+00,8.37557e-01,-1.03477e+00,1,1.99200e-01,3.00000e-01,1.99200e-01,2.00000e-03
-8.89683e-05,8.89683e-05,3.16717e-05,1.40257e-22,1.50096e+00,8.41317e-01,-1.03485e+00,1,1.99600e-01,3.00000e-01,1.99600e-01,2.00000e-03
-8.93085e-05,8.93085e-05,3.13367e-05,3.42548e-22,1.49996e+00,8.45077e-01,-1.03493e+00,1,2.00000e-01,3.00000e-01,2.00000e-01,2.00000e-03
-8.95951e-05,8.95951e-05,3.09885e-05,3.87621e-22,1.49896e+00,8.48837e-01,-1.03501e+00,1,2.00400e-01,3.00000e-01,2.00400e-01,2.00000e-03
-8.98687e-05,8.98687e-05,3.06400e-05,3.52378e-22,1.49796e+00,8.52597e-01,-1.03509e+00,1,2.00800e-01,3.00000e-01,2.00800e-01,2.00000e-03
-9.01116e-05,9.01116e-05,3.02857e-05,2.21788e-22,1.49696e+00,8.56357e-01,-1.03517e+00,1,2.01200e-01,3.00000e-01,2.01200e-01,2.00000e-03
-9.03233e-05,9.03233e-05,2.99261e-05,1.42934e-22,1.49596e+00,8.60118e-01,-1.03525e+00,1,2.01600e-01,3.00000e-01,2.01600e-01,2.00000e-03
-9.05215e-05,9.05215e-05,2.95666e-05,8.38287e-23,1.49496e+00,8.63879e-01,-1.03533e+00,1,2.02000e-01,3.00000e-01,2.02000e-01,2.00000e-03
-9.06681e-05,9.06682e-05,2.91968e-05,1.56148e-23,1.49395e+00,8.67639e-01,-1.03541e+00,1,2.02400e-01,3.00000e-01,2.02400e-01,2.00000e-03
-9.07984e-05,9.07984e-05,2.88274e-05,-2.49785e-24,1.49295e+00,8.71401e-01,-1.03549e+00,1,2.02800e-01,3.00000e-01,2.02800e-01,2.00000e-03
-9.08918e-05,9.08918e-05,2.84532e-05,5.09689e-23,1.49195e+00,8.75162e-01,-1.03557e+00,1,2.03200e-01,3.00000e-01,2.03200e-01,2.00000e-03
-9.09435e-05,9.09435e-05,2.80743e-05,5.07360e-23,1.49095e+00,8.78923e-01,-1.03565e+00,1,2.03600e-01,3.00000e-01,2.03600e-01,2.00000e-03
-9.09695e-05,9.09695e-05,2.76969e-05,5.56203e-23,1.48995e+00,8.82685e-01,-1.03574e+00,1,2.04000e-01,3.00000e-01,2.04000e-01,2.00000e-03
-9.09227e-05,9.09227e-05,2.73109e-05,7.90220e-23,1.48895e+00,8.86446e-01,-1.03582e+00,1,2.04400e-01,3.00000e-01,2.04400e-01,2.00000e-03
-9.08535e-05,9.08535e-05,2.69264e-05,1.33662e-22,1.48795e+00,8.90208e-01,-1.03590e+00,1,2.04800e-01,3.00000e-01,2.04800e-01,2.00000e-03
-9.07358e-05,9.07358e-05,2.65388e-05,1.77761e-22,1.48695e+00,8.93970e-01,-1.03598e+00,1,2.05200e-01,3.00000e-01,2.05200e-01,2.00000e-03
-9.05698e-05,9.05698e-05,2.61485e-05,2.11151e-22,1.48595e+00,8.97732e-01,-1.03606e+00,1,2.05600e-01,3.00000e-01,2.05600e-01,2.00000e-03
-9.03808e-05,9.03808e-05,2.57601e-05,2.33336e-22,1.48494e+00,9.01495e-01,-1.03615e+00,1,2.06000e-01,3.00000e-01,2.06000e-01,2.00000e-03
-9.00910e-05,9.00910e-05,2.54413e-05,1.75984e-22,1.48407e+00,9.04794e-01,-1.03622e+00,1,2.06400e-01,3.00000e-01,2.06400e-01,2.00000e-03
-8.97007e-05,8.97007e-05,2.51273e-05,3.62548e-23,1.48313e+00,9.08310e-01,-1.03630e+00,1,2.06800e-01,3.00000e-01,2.06800e-01,2.00000e-03
-8.90788e-05,8.90788e-05,2.47839e-05,-2.55810e-22,1.48200e+00,9.12582e-01,-1.03639e+00,1,2.07200e-01,3.00000e-01,2.07200e-01,2.00000e-03
-8.94392e-05,8.94393e-05,2.39966e-05,-4.43571e-23,1.48083e+00,9.16935e-01,-1.03649e+00,1,2.07600e-01,3.00000e-01,2.07600e-01,2.00000e-03
-8.87416e-05,8.87416e-05,2.36565e-05,-4.56043e-22,1.47971e+00,9.21168e-01,-1.03658e+00,1,2.08000e-01,3.00000e-01,2.08000e-01,2.00000e-03
-8.82524e-05,8.82524e-05,2.33539e-05,-6.07422e-22,1.47886e+00,9.24370e-01,-1.03665e+00,1,2.08400e-01,3.00000e-01,2.08400e-01,2.00000e-03
-8.77492e-05,8.77492e-05,2.30120e-05,-7.23940e-22,1.47794e+00,9.27835e-01,-1.03673e+00,1,2.08800e-01,3.00000e-01,2.08800e-01,2.00000e-03
-8.72104e-05,8.72105e-05,2.26221e-05,-8.15981e-22,1.47693e+00,9.31599e-01,-1.03681e+00,1,2.09200e-01,3.00000e-01,2.09200e-01,2.00000e-03
-8.66318e-05,8.66318e-05,2.22331e-05,-8.39370e-22,1.47593e+00,9.35363e-01,-1.03689e+00,1,2.09600e-01,3.00000e-01,2.09600e-01,2.00000e-03
-8.60336e-05,8.60336e-05,2.18479e-05,-8.44736e-22,1.47493e+00,9.39127e-01,-1.03698e+00,1,2.10000e-01,3.00000e-01,2.10000e-01,2.00000e-03
-8.53824e-05,8.53824e-05,2.14618e-05,-6.17454e-22,1.47393e+00,9.42891e-01,-1.03706e+00,1,2.10400e-01,3.00000e-01,2.10400e-01,2.00000e-03
-8.47168e-05,8.47168e-05,2.10798e-05,-3.65407e-22,1.47293e+00,9.46655e-01,-1.03715e+00,1,2.10800e-01,3.00000e-01,2.10800e-01,2.00000e-03
-8.40165e-05,8.40165e-05,2.07021e-05,-7.59311e-23,1.47193e+00,9.50419e-01,-1.03723e+00,1,2.11200e-01,3.00000e-01,2.11200e-01,2.00000e-03
-8.32875e-05,8.32875e-05,2.03288e-05,1.35629e-22,1.47093e+00,9.54184e-01,-1.03732e+00,1,2.11600e-01,3.00000e-01,2.11600e-01,2.00000e-03
-8.25467e-05,8.25467e-05,1.99600e-05,2.94925e-22,1.46993e+00,9.57949e-01,-1.03740e+00,1,2.12000e-01,3.00000e-01,2.12000e-01,2.00000e-03
-8.17767e-05,8.17767e-05,1.95920e-05,2.98890e-22,1.46892e+00,9.61714e-01,-1.03749e+00,1,2.12400e-01,3.00000e-01,2.12400e-01,2.00000e-03
-8.09987e-05,8.09987e-05,1.92288e-05,2.24932e-22,1.46792e+00,9.65479e-01,-1.03757e+00,1,2.12800e-01,3.00000e-01,2.12800e-01,2.00000e-03
-8.02047e-05,8.02047e-05,1.88688e-05,3.24894e-23,1.46692e+00,9.69244e-01,-1.03766e+00,1,2.13200e-01,3.00000e-01,2.13200e-01,2.00000e-03
-7.93975e-05,7.93975e-05,1.85124e-05,4.41878e-23,1.46592e+00,9.73009e-01,-1.03774e+00,1,2.13600e-01,3.00000e-01,2.13600e-01,2.00000e-03
-7.85834e-05,7.85834e-05,1.81609e-05,1.85839e-22,1.46492e+00,9.76775e-01,-1.03783e+00,1,2.14000e-01,3.00000e-01,2.14000e-01,2.00000e-03
-7.77544e-05,7.77544e-05,1.78124e-05,3.20106e-22,1.46392e+00,9.80541e-01,-1.03791e+00,1,2.14400e-01,3.00000e-01,2.14400e-01,2.00000e-03
-7.69165e-05,7.69165e-05,1.74718e-05,3.76665e-22,1.46291e+00,9.84306e-01,-1.03800e+00,1,2.14800e-01,3.00000e-01,2.14800e-01,2.00000e-03
-7.60668e-05,7.60668e-05,1.71382e-05,2.59134e-22,1.46191e+00,9.88072e-01,-1.03809e+00,1,2.15200e-01,3.00000e-01,2.15200e-01,2.00000e-03
-7.52141e-05,7.52141e-05,1.68094e-05,1.46403e-22,1.46091e+00,9.91838e-01,-1.03817e+00,1,2.15600e-01,3.00000e-01,2.15600e-01,2.00000e-03
-7.43591e-05,7.43591e-05,1.64858e-05,6.05077e-23,1.45991e+00,9.95605e-01,-1.03826e+00,1,2.16000e-01,3.00000e-01,2.16000e-01,2.00000e-03
-7.35049e-05,7.35049e-05,1.61665e-05,-2.66514e-23,1.45891e+00,9.99371e-01,-1.03835e+00,1,2.16400e-01,3.00000e-01,2.16400e-01,2.00000e-03
-7.26517e-05,7.26517e-05,1.58525e-05,-9.65493e-23,1.45790e+00,1.00314e+00,-1.03843e+00,1,2.16800e-01,3.00000e-01,2.16800e-01,2.00000e-03
-7.18016e-05,7.18016e-05,1.55433e-05,-1.75599e-22,1.45690e+00,1.00690e+00,-1.03852e+00,1,2.17200e-01,3.00000e-01,2.17200e-01,2.00000e-03
-7.09575e-05,7.09575e-05,1.52391e-05,-3.31853e-22,1.45590e+00,1.01067e+00,-1.03861e+00,1,2.17600e-01,3.00000e-01,2.17600e-01,2.00000e-03
-7.01155e-05,7.01155e-05,1.49399e-05,-5.61153e-22,1.45490e+00,1.01444e+00,-1.03869e+00,1,2.18000e-01,3.00000e-01,2.18000e-01,2.00000e-03
-6.92809e-05,6.92809e-05,1.46491e-05,-6.82596e-22,1.45390e+00,1.01821e+00,-1.03878e+00,1,2.18400e-01,3.00000e-01,2.18400e-01,2.00000e-03
-6.84455e-05,6.84455e-05,1.43660e-05,-7.07458e-22,1.45289e+00,1.02197e+00,-1.03887e+00,1,2.18800e-01,3.00000e-01,2.18800e-01,2.00000e-03
-6.76174e-05,6.76174e-05,1.40881e-05,-6.02120e-22,1.45189e+00,1.02574e+00,-1.03896e+00,1,2.19200e-01,3.00000e-01,2.19200e-01,2.00000e-03
-6.67962e-05,6.67962e-05,1.38153e-05,-4.62068e-22,1.45089e+00,1.02951e+00,-1.03904e+00,1,2.19600e-01,3.00000e-01,2.19600e-01,2.00000e-03
-6.59777e-05,6.59777e-05,1.35470e-05,-3.06769e-22,1.44989e+00,1.03328e+00,-1.03913e+00,1,2.20000e-01,3.00000e-01,2.20000e-01,2.00000e-03
-6.51707e-05,6.51707e-05,1.32835e-05,-1.48741e-23,1.44888e+00,1.03705e+00,-1.03922e+00,1,2.20400e-01,3.00000e-01,2.20400e-01,2.00000e-03
-6.43852e-05,6.43852e-05,1.30342e-05,2.82948e-22,1.44790e+00,1.04076e+00,-1.03931e+00,1,2.20800e-01,3.00000e-01,2.20800e-01,2.00000e-03
-6.36118e-05,6.36118e-05,1.27919e-05,5.70484e-22,1.44691e+00,1.04445e+00,-1.03940e+00,1,2.21200e-01,3.00000e-01,2.21200e-01,2.00000e-03
-6.27895e-05,6.27895e-05,1.25270e-05,6.33733e-22,1.44588e+00,1.04833e+00,-1.03949e+00,1,2.21600e-01,3.00000e-01,2.21600e-01,2.00000e-03
-6.19811e-05,6.19811e-05,1.22740e-05,5.28868e-22,1.44487e+00,1.05212e+00,-1.03958e+00,1,2.22000e-01,3.00000e-01,2.22000e-01,2.00000e-03
-6.11936e-05,6.11936e-05,1.20367e-05,3.87609e-22,1.44387e+00,1.05589e+00,-1.03967e+00,1,2.22400e-01,3.00000e-01,2.22400e-01,2.00000e-03
-6.04081e-05,6.04081e-05,1.18024e-05,2.77641e-22,1.44287e+00,1.05966e+00,-1.03975e+00,1,2.22800e-01,3.00000e-01,2.22800e-01,2.00000e-03
-5.96275e-05,5.96275e-05,1.15714e-05,2.12151e-22,1.44187e+00,1.06343e+00,-1.03984e+00,1,2.23200e-01,3.00000e-01,2.23200e-01,2.00000e-03
-5.88511e-05,5.88511e-05,1.13430e-05,1.23010e-22,1.44086e+00,1.06720e+00,-1.03993e+00,1,2.23600e-01,3.00000e-01,2.23600e-01,2.00000e-03
-5.80765e-05,5.80765e-05,1.11167e-05,2.22714e-23,1.43986e+00,1.07097e+00,-1.04002e+00,1,2.24000e-01,3.00000e-01,2.24000e-01,2.00000e-03
-5.73074e-05,5.73074e-05,1.08919e-05,-1.19274e-23,1.43886e+00,1.07473e+00,-1.04011e+00,1,2.24400e-01,3.00000e-01,2.24400e-01,2.00000e-03
-5.65394e-05,5.65394e-05,1.06682e-05,-1.04889e-23,1.43786e+00,1.07850e+00,-1.04020e+00,1,2.24800e-01,3.00000e-01,2.24800e-01,2.00000e-03
-5.57743e-05,5.57743e-05,1.04450e-05,4.18325e-23,1.43686e+00,1.08227e+00,-1.04029e+00,1,2.25200e-01,3.00000e-01,2.25200e-01,2.00000e-03
-5.50099e-05,5.50099e-05,1.02263e-05,7.56338e-23,1.43585e+00,1.08604e+00,-1.04038e+00,1,2.25600e-01,3.00000e-01,2.25600e-01,2.00000e-03
-5.42470e-05,5.42470e-05,1.00087e-05,9.97097e-23,1.43485e+00,1.08982e+00,-1.04047e+00,1,2.26000e-01,3.00000e-01,2.26000e-01,2.00000e-03
-5.36223e-05,5.36223e-05,9.87526e-06,1.67052e-22,1.43396e+00,1.09316e+00,-1.04055e+00,1,2.26400e-01,3.00000e-01,2.26400e-01,2.00000e-03
-5.29132e-05,5.29132e-05,9.70680e-06,2.08304e-22,1.43298e+00,1.09688e+00,-1.04064e+00,1,2.26800e-01,3.00000e-01,2.26800e-01,2.00000e-03
-5.21121e-05,5.21121e-05,9.50124e-06,1.79698e-22,1.43187e+00,1.10103e+00,-1.04074e+00,1,2.27200e-01,3.00000e-01,2.27200e-01,2.00000e-03
-5.14988e-05,5.14988e-05,9.34210e-06,8.44104e-23,1.43103e+00,1.10420e+00,-1.04082e+00,1,2.27600e-01,3.00000e-01,2.27600e-01,2.00000e-03
-5.09372e-05,5.09372e-05,9.20862e-06,-4.53234e-23,1.43025e+00,1.10716e+00,-1.04089e+00,1,2.28000e-01,3.00000e-01,2.28000e-01,2.00000e-03
-4.91328e-05,4.91328e-05,8.30203e-06,5.36964e-23,1.42838e+00,1.11417e+00,-1.04106e+00,1,2.28400e-01,3.00000e-01,2.28400e-01,2.00000e-03
-4.86451e-05,4.86451e-05,8.25129e-06,1.94298e-23,1.42761e+00,1.11706e+00,-1.04113e+00,1,2.28800e-01,3.00000e-01,2.28800e-01,2.00000e-03
-4.80349e-05,4.80349e-05,8.11967e-06,-3.48014e-24,1.42674e+00,1.12035e+00,-1.04121e+00,1,2.29200e-01,3.00000e-01,2.29200e-01,2.00000e-03
-4.73397e-05,4.73397e-05,7.92562e-06,-3.25502e-23,1.42580e+00,1.12390e+00,-1.04130e+00,1,2.29600e-01,3.00000e-01,2.29600e-01,2.00000e-03
-4.66267e-05,4.66267e-05,7.71524e-06,-5.61871e-23,1.42484e+00,1.12753e+00,-1.04139e+00,1,2.30000e-01,3.00000e-01,2.30000e-01,2.00000e-03
-4.58717e-05,4.58717e-05,7.46341e-06,-9.54577e-23,1.42384e+00,1.13130e+00,-1.04148e+00,1,2.30400e-01,3.00000e-01,2.30400e-01,2.00000e-03
-4.51212e-05,4.51212e-05,7.20750e-06,-1.23532e-22,1.42284e+00,1.13507e+00,-1.04157e+00,1,2.30800e-01,3.00000e-01,2.30800e-01,2.00000e-03
-4.43768e-05,4.43768e-05,6.94507e-06,-1.36279e-22,1.42184e+00,1.13884e+00,-1.04166e+00,1,2.31200e-01,3.00000e-01,2.31200e-01,2.00000e-03
-4.36401e-05,4.36401e-05,6.67603e-06,-8.30074e-23,1.42084e+00,1.14262e+00,-1.04176e+00,1,2.31600e-01,3.00000e-01,2.31600e-01,2.00000e-03
-4.29088e-05,4.29088e-05,6.40227e-06,1.67866e-23,1.41984e+00,1.14639e+00,-1.04185e+00,1,2.32000e-01,3.00000e-01,2.32000e-01,2.00000e-03
-4.21907e-05,4.21907e-05,6.12066e-06,1.35008e-22,1.41884e+00,1.15016e+00,-1.04194e+00,1,2.32400e-01,3.00000e-01,2.32400e-01,2.00000e-03
-4.14811e-05,4.14811e-05,5.83630e-06,2.06452e-22,1.41784e+00,1.15394e+00,-1.04204e+00,1,2.32800e-01,3.00000e-01,2.32800e-01,2.00000e-03
-4.07825e-05,4.07825e-05,5.54387e-06,2.33967e-22,1.41684e+00,1.15771e+00,-1.04213e+00,1,2.33200e-01,3.00000e-01,2.33200e-01,2.00000e-03
-4.00957e-05,4.00957e-05,5.24255e-06,2.34938e-22,1.41584e+00,1.16148e+00,-1.04222e+00,1,2.33600e-01,3.00000e-01,2.33600e-01,2.00000e-03
-3.94172e-05,3.94172e-05,4.93396e-06,2.15397e-22,1.41484e+00,1.16526e+00,-1.04232e+00,1,2.34000e-01,3.00000e-01,2.34000e-01,2.00000e-03
-3.87580e-05,3.87580e-05,4.61087e-06,1.48828e-22,1.41384e+00,1.16903e+00,-1.04241e+00,1,2.34400e-01,3.00000e-01,2.34400e-01,2.00000e-03
-3.81115e-05,3.81115e-05,4.27748e-06,5.73959e-23,1.41284e+00,1.17280e+00,-1.04250e+00,1,2.34800e-01,3.00000e-01,2.34800e-01,2.00000e-03
-3.74854e-05,3.74854e-05,3.92882e-06,-6.37636e-23,1.41184e+00,1.17658e+00,-1.04260e+00,1,2.35200e-01,3.00000e-01,2.35200e-01,2.00000e-03
-3.68871e-05,3.68871e-05,3.56194e-06,-1.76591e-22,1.41084e+00,1.18035e+00,-1.04269e+00,1,2.35600e-01,3.00000e-01,2.35600e-01,2.00000e-03
-3.63187e-05,3.63187e-05,3.17568e-06,-2.91977e-22,1.40985e+00,1.18413e+00,-1.04278e+00,1,2.36000e-01,3.00000e-01,2.36000e-01,2.00000e-03
-3.58070e-05,3.58070e-05,2.75976e-06,-3.38419e-22,1.40885e+00,1.18790e+00,-1.04288e+00,1,2.36400e-01,3.00000e-01,2.36400e-01,2.00000e-03
-3.53237e-05,3.53237e-05,2.32712e-06,-3.67073e-22,1.40785e+00,1.19167e+00,-1.04297e+00,1,2.36800e-01,3.00000e-01,2.36800e-01,2.00000e-03
