p,-U:0,-U:1,-U:2,T,U:0,U:1,U:2,alphaQGD,rho,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
2.63254e-03,-1.26479e-04,6.37013e-05,0.00000e+00,1.29652e+00,1.26479e-04,-6.37014e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,2.81200e-01,3.00000e-01,2.81200e-01,2.00000e-03
2.68532e-03,-1.26633e-04,6.47088e-05,0.00000e+00,1.29553e+00,1.26633e-04,-6.47088e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,2.81600e-01,3.00000e-01,2.81600e-01,2.00000e-03
2.73763e-03,-1.26942e-04,6.58478e-05,0.00000e+00,1.29453e+00,1.26942e-04,-6.58478e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,2.82000e-01,3.00000e-01,2.82000e-01,2.00000e-03
2.78981e-03,-1.27297e-04,6.70145e-05,0.00000e+00,1.29353e+00,1.27297e-04,-6.70145e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,2.82400e-01,3.00000e-01,2.82400e-01,2.00000e-03
2.84157e-03,-1.27752e-04,6.82579e-05,0.00000e+00,1.29253e+00,1.27752e-04,-6.82579e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,2.82800e-01,3.00000e-01,2.82800e-01,2.00000e-03
2.89266e-03,-1.28366e-04,6.96352e-05,0.00000e+00,1.29154e+00,1.28366e-04,-6.96352e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,2.83200e-01,3.00000e-01,2.83200e-01,2.00000e-03
2.94361e-03,-1.29024e-04,7.10377e-05,0.00000e+00,1.29054e+00,1.29024e-04,-7.10377e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,2.83600e-01,3.00000e-01,2.83600e-01,2.00000e-03
2.99442e-03,-1.29724e-04,7.24657e-05,0.00000e+00,1.28954e+00,1.29724e-04,-7.24657e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,2.84000e-01,3.00000e-01,2.84000e-01,2.00000e-03
3.04419e-03,-1.30666e-04,7.40942e-05,0.00000e+00,1.28855e+00,1.30666e-04,-7.40942e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,2.84400e-01,3.00000e-01,2.84400e-01,2.00000e-03
3.09382e-03,-1.31653e-04,7.57515e-05,0.00000e+00,1.28755e+00,1.31653e-04,-7.57515e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,2.84800e-01,3.00000e-01,2.84800e-01,2.00000e-03
3.14330e-03,-1.32685e-04,7.74373e-05,0.00000e+00,1.28655e+00,1.32685e-04,-7.74373e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,2.85200e-01,3.00000e-01,2.85200e-01,2.00000e-03
3.19199e-03,-1.33908e-04,7.92734e-05,0.00000e+00,1.28556e+00,1.33908e-04,-7.92734e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,2.85600e-01,3.00000e-01,2.85600e-01,2.00000e-03
3.24022e-03,-1.35250e-04,8.12018e-05,0.00000e+00,1.28456e+00,1.35250e-04,-8.12018e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,2.86000e-01,3.00000e-01,2.86000e-01,2.00000e-03
3.28830e-03,-1.36638e-04,8.31619e-05,0.00000e+00,1.28357e+00,1.36638e-04,-8.31619e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,2.86400e-01,3.00000e-01,2.86400e-01,2.00000e-03
3.33590e-03,-1.38152e-04,8.52164e-05,0.00000e+00,1.28257e+00,1.38152e-04,-8.52164e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,2.86800e-01,3.00000e-01,2.86800e-01,2.00000e-03
3.38269e-03,-1.39872e-04,8.74300e-05,0.00000e+00,1.28157e+00,1.39872e-04,-8.74300e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,2.87200e-01,3.00000e-01,2.87200e-01,2.00000e-03
3.42933e-03,-1.41638e-04,8.96787e-05,0.00000e+00,1.28058e+00,1.41638e-04,-8.96787e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,2.87600e-01,3.00000e-01,2.87600e-01,2.00000e-03
3.47571e-03,-1.43501e-04,9.19985e-05,0.00000e+00,1.27958e+00,1.43501e-04,-9.19985e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,2.88000e-01,3.00000e-01,2.88000e-01,2.00000e-03
3.52081e-03,-1.45743e-04,9.45971e-05,0.00000e+00,1.27858e+00,1.45743e-04,-9.45971e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,2.88400e-01,3.00000e-01,2.88400e-01,2.00000e-03
3.56576e-03,-1.48037e-04,9.72338e-05,0.00000e+00,1.27759e+00,1.48037e-04,-9.72338e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,2.88800e-01,3.00000e-01,2.88800e-01,2.00000e-03
3.61056e-03,-1.50382e-04,9.99086e-05,0.00000e+00,1.27659e+00,1.50382e-04,-9.99086e-05,0.00000e+00,5.00000e-01,1.00000e+03,1,2.89200e-01,3.00000e-01,2.89200e-01,2.00000e-03
3.65459e-03,-1.52960e-04,1.02747e-04,0.00000e+00,1.27559e+00,1.52960e-04,-1.02747e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.89600e-01,3.00000e-01,2.89600e-01,2.00000e-03
3.69817e-03,-1.55678e-04,1.05688e-04,0.00000e+00,1.27460e+00,1.55678e-04,-1.05688e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.90000e-01,3.00000e-01,2.90000e-01,2.00000e-03
3.74162e-03,-1.58448e-04,1.08670e-04,0.00000e+00,1.27360e+00,1.58448e-04,-1.08670e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.90400e-01,3.00000e-01,2.90400e-01,2.00000e-03
3.78464e-03,-1.61363e-04,1.11754e-04,0.00000e+00,1.27260e+00,1.61363e-04,-1.11754e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.90800e-01,3.00000e-01,2.90800e-01,2.00000e-03
3.82695e-03,-1.64518e-04,1.15002e-04,0.00000e+00,1.27161e+00,1.64518e-04,-1.15002e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.91200e-01,3.00000e-01,2.91200e-01,2.00000e-03
3.86914e-03,-1.67721e-04,1.18292e-04,0.00000e+00,1.27061e+00,1.67721e-04,-1.18292e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.91600e-01,3.00000e-01,2.91600e-01,2.00000e-03
3.91122e-03,-1.70975e-04,1.21627e-04,0.00000e+00,1.26961e+00,1.70975e-04,-1.21627e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.92000e-01,3.00000e-01,2.92000e-01,2.00000e-03
3.95242e-03,-1.74571e-04,1.25179e-04,0.00000e+00,1.26862e+00,1.74571e-04,-1.25179e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.92400e-01,3.00000e-01,2.92400e-01,2.00000e-03
3.99351e-03,-1.78215e-04,1.28777e-04,0.00000e+00,1.26762e+00,1.78215e-04,-1.28777e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.92800e-01,3.00000e-01,2.92800e-01,2.00000e-03
4.03452e-03,-1.81906e-04,1.32420e-04,0.00000e+00,1.26662e+00,1.81906e-04,-1.32420e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.93200e-01,3.00000e-01,2.93200e-01,2.00000e-03
4.07501e-03,-1.85845e-04,1.36217e-04,0.00000e+00,1.26562e+00,1.85845e-04,-1.36217e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.93600e-01,3.00000e-01,2.93600e-01,2.00000e-03
4.11520e-03,-1.89944e-04,1.40124e-04,0.00000e+00,1.26462e+00,1.89944e-04,-1.40124e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.94000e-01,3.00000e-01,2.94000e-01,2.00000e-03
4.15531e-03,-1.94218e-04,1.44153e-04,0.00000e+00,1.26363e+00,1.94218e-04,-1.44153e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.94400e-01,3.00000e-01,2.94400e-01,2.00000e-03
4.19523e-03,-1.98640e-04,1.48275e-04,0.00000e+00,1.26263e+00,1.98640e-04,-1.48275e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.94800e-01,3.00000e-01,2.94800e-01,2.00000e-03
4.23486e-03,-2.03306e-04,1.52540e-04,0.00000e+00,1.26163e+00,2.03306e-04,-1.52540e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.95200e-01,3.00000e-01,2.95200e-01,2.00000e-03
4.27448e-03,-2.08015e-04,1.56850e-04,0.00000e+00,1.26063e+00,2.08015e-04,-1.56850e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.95600e-01,3.00000e-01,2.95600e-01,2.00000e-03
4.31412e-03,-2.12768e-04,1.61206e-04,0.00000e+00,1.25963e+00,2.12768e-04,-1.61206e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.96000e-01,3.00000e-01,2.96000e-01,2.00000e-03
4.35357e-03,-2.17861e-04,1.65734e-04,0.00000e+00,1.25863e+00,2.17861e-04,-1.65734e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.96400e-01,3.00000e-01,2.96400e-01,2.00000e-03
4.39307e-03,-2.22992e-04,1.70308e-04,0.00000e+00,1.25763e+00,2.22992e-04,-1.70308e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.96800e-01,3.00000e-01,2.96800e-01,2.00000e-03
4.43260e-03,-2.28163e-04,1.74927e-04,0.00000e+00,1.25662e+00,2.28163e-04,-1.74927e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.97200e-01,3.00000e-01,2.97200e-01,2.00000e-03
4.47225e-03,-2.33566e-04,1.79663e-04,0.00000e+00,1.25562e+00,2.33566e-04,-1.79663e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.97600e-01,3.00000e-01,2.97600e-01,2.00000e-03
4.51201e-03,-2.39102e-04,1.84480e-04,0.00000e+00,1.25462e+00,2.39102e-04,-1.84480e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.98000e-01,3.00000e-01,2.98000e-01,2.00000e-03
4.55184e-03,-2.44673e-04,1.89342e-04,0.00000e+00,1.25362e+00,2.44673e-04,-1.89342e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.98400e-01,3.00000e-01,2.98400e-01,2.00000e-03
4.59189e-03,-2.50370e-04,1.94277e-04,0.00000e+00,1.25261e+00,2.50370e-04,-1.94277e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.98800e-01,3.00000e-01,2.98800e-01,2.00000e-03
4.63234e-03,-2.56286e-04,1.99311e-04,0.00000e+00,1.25161e+00,2.56286e-04,-1.99311e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.99200e-01,3.00000e-01,2.99200e-01,2.00000e-03
4.67291e-03,-2.62232e-04,2.04390e-04,0.00000e+00,1.25061e+00,2.62232e-04,-2.04390e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,2.99600e-01,3.00000e-01,2.99600e-01,2.00000e-03
4.71360e-03,-2.68208e-04,2.09512e-04,0.00000e+00,1.24960e+00,2.68208e-04,-2.09512e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.00000e-01,3.00000e-01,3.00000e-01,2.00000e-03
4.75588e-03,-2.74590e-04,2.14785e-04,0.00000e+00,1.24860e+00,2.74590e-04,-2.14785e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.00400e-01,3.00000e-01,3.00400e-01,2.00000e-03
4.79842e-03,-2.80992e-04,2.20095e-04,0.00000e+00,1.24759e+00,2.80992e-04,-2.20095e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.00800e-01,3.00000e-01,3.00800e-01,2.00000e-03
4.84122e-03,-2.87413e-04,2.25441e-04,0.00000e+00,1.24658e+00,2.87413e-04,-2.25441e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.01200e-01,3.00000e-01,3.01200e-01,2.00000e-03
4.88513e-03,-2.94011e-04,2.30844e-04,0.00000e+00,1.24557e+00,2.94011e-04,-2.30844e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.01600e-01,3.00000e-01,3.01600e-01,2.00000e-03
4.92976e-03,-3.00701e-04,2.36291e-04,0.00000e+00,1.24457e+00,3.00701e-04,-2.36291e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.02000e-01,3.00000e-01,3.02000e-01,2.00000e-03
4.97470e-03,-3.07405e-04,2.41771e-04,0.00000e+00,1.24356e+00,3.07405e-04,-2.41771e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.02400e-01,3.00000e-01,3.02400e-01,2.00000e-03
5.02054e-03,-3.14191e-04,2.47286e-04,0.00000e+00,1.24255e+00,3.14191e-04,-2.47286e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.02800e-01,3.00000e-01,3.02800e-01,2.00000e-03
5.06791e-03,-3.21122e-04,2.52834e-04,0.00000e+00,1.24154e+00,3.21122e-04,-2.52834e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.03200e-01,3.00000e-01,3.03200e-01,2.00000e-03
5.11563e-03,-3.28061e-04,2.58411e-04,0.00000e+00,1.24053e+00,3.28061e-04,-2.58411e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.03600e-01,3.00000e-01,3.03600e-01,2.00000e-03
5.16370e-03,-3.35009e-04,2.64016e-04,0.00000e+00,1.23951e+00,3.35009e-04,-2.64016e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.04000e-01,3.00000e-01,3.04000e-01,2.00000e-03
5.21447e-03,-3.42125e-04,2.69627e-04,0.00000e+00,1.23850e+00,3.42125e-04,-2.69627e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.04400e-01,3.00000e-01,3.04400e-01,2.00000e-03
5.26565e-03,-3.49246e-04,2.75261e-04,0.00000e+00,1.23749e+00,3.49246e-04,-2.75261e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.04800e-01,3.00000e-01,3.04800e-01,2.00000e-03
5.31723e-03,-3.56369e-04,2.80917e-04,0.00000e+00,1.23647e+00,3.56369e-04,-2.80917e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.05200e-01,3.00000e-01,3.05200e-01,2.00000e-03
5.37116e-03,-3.63572e-04,2.86564e-04,0.00000e+00,1.23546e+00,3.63572e-04,-2.86564e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.05600e-01,3.00000e-01,3.05600e-01,2.00000e-03
5.42668e-03,-3.70815e-04,2.92212e-04,0.00000e+00,1.23444e+00,3.70815e-04,-2.92212e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.06000e-01,3.00000e-01,3.06000e-01,2.00000e-03
5.48426e-03,-3.78079e-04,2.97868e-04,0.00000e+00,1.23343e+00,3.78079e-04,-2.97868e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.06400e-01,3.00000e-01,3.06400e-01,2.00000e-03
5.54362e-03,-3.85347e-04,3.03511e-04,0.00000e+00,1.23241e+00,3.85347e-04,-3.03511e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.06800e-01,3.00000e-01,3.06800e-01,2.00000e-03
5.60598e-03,-3.92636e-04,3.09110e-04,0.00000e+00,1.23139e+00,3.92636e-04,-3.09110e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.07200e-01,3.00000e-01,3.07200e-01,2.00000e-03
5.66898e-03,-3.99905e-04,3.14712e-04,0.00000e+00,1.23037e+00,3.99905e-04,-3.14712e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.07600e-01,3.00000e-01,3.07600e-01,2.00000e-03
5.73263e-03,-4.07156e-04,3.20316e-04,0.00000e+00,1.22935e+00,4.07156e-04,-3.20316e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.08000e-01,3.00000e-01,3.08000e-01,2.00000e-03
5.80119e-03,-4.14375e-04,3.25825e-04,0.00000e+00,1.22833e+00,4.14375e-04,-3.25825e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.08400e-01,3.00000e-01,3.08400e-01,2.00000e-03
5.87044e-03,-4.21571e-04,3.31328e-04,0.00000e+00,1.22730e+00,4.21571e-04,-3.31328e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.08800e-01,3.00000e-01,3.08800e-01,2.00000e-03
5.94037e-03,-4.28742e-04,3.36824e-04,0.00000e+00,1.22628e+00,4.28742e-04,-3.36824e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.09200e-01,3.00000e-01,3.09200e-01,2.00000e-03
6.01432e-03,-4.35834e-04,3.42237e-04,0.00000e+00,1.22526e+00,4.35834e-04,-3.42237e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.09600e-01,3.00000e-01,3.09600e-01,2.00000e-03
6.09066e-03,-4.42870e-04,3.47595e-04,0.00000e+00,1.22423e+00,4.42870e-04,-3.47595e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.10000e-01,3.00000e-01,3.10000e-01,2.00000e-03
6.16774e-03,-4.49878e-04,3.52938e-04,0.00000e+00,1.22320e+00,4.49878e-04,-3.52938e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.10400e-01,3.00000e-01,3.10400e-01,2.00000e-03
6.24745e-03,-4.56803e-04,3.58219e-04,0.00000e+00,1.22218e+00,4.56803e-04,-3.58219e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.10800e-01,3.00000e-01,3.10800e-01,2.00000e-03
6.33175e-03,-4.63588e-04,3.63388e-04,0.00000e+00,1.22115e+00,4.63588e-04,-3.63388e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.11200e-01,3.00000e-01,3.11200e-01,2.00000e-03
6.41683e-03,-4.70342e-04,3.68530e-04,0.00000e+00,1.22012e+00,4.70342e-04,-3.68530e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.11600e-01,3.00000e-01,3.11600e-01,2.00000e-03
6.50392e-03,-4.77020e-04,3.73614e-04,0.00000e+00,1.21909e+00,4.77020e-04,-3.73614e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.12000e-01,3.00000e-01,3.12000e-01,2.00000e-03
6.60516e-03,-4.83582e-04,3.78661e-04,0.00000e+00,1.21803e+00,4.83582e-04,-3.78661e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.12400e-01,3.00000e-01,3.12400e-01,2.00000e-03
6.71431e-03,-4.90453e-04,3.83940e-04,0.00000e+00,1.21694e+00,4.90453e-04,-3.83940e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.12800e-01,3.00000e-01,3.12800e-01,2.00000e-03
6.83142e-03,-4.97635e-04,3.89450e-04,0.00000e+00,1.21581e+00,4.97635e-04,-3.89450e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.13200e-01,3.00000e-01,3.13200e-01,2.00000e-03
6.95261e-03,-5.04617e-04,3.94874e-04,0.00000e+00,1.21467e+00,5.04617e-04,-3.94874e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.13600e-01,3.00000e-01,3.13600e-01,2.00000e-03
7.05642e-03,-5.10456e-04,3.99449e-04,0.00000e+00,1.21364e+00,5.10456e-04,-3.99449e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.14000e-01,3.00000e-01,3.14000e-01,2.00000e-03
7.14007e-03,-5.15168e-04,4.03150e-04,0.00000e+00,1.21272e+00,5.15168e-04,-4.03150e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.14400e-01,3.00000e-01,3.14400e-01,2.00000e-03
7.20876e-03,-5.18557e-04,4.05883e-04,0.00000e+00,1.21191e+00,5.18557e-04,-4.05883e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.14800e-01,3.00000e-01,3.14800e-01,2.00000e-03
7.29612e-03,-5.21849e-04,4.08635e-04,0.00000e+00,1.21104e+00,5.21849e-04,-4.08635e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.15200e-01,3.00000e-01,3.15200e-01,2.00000e-03
7.40599e-03,-5.26142e-04,4.12126e-04,0.00000e+00,1.21007e+00,5.26142e-04,-4.12126e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.15600e-01,3.00000e-01,3.15600e-01,2.00000e-03
7.53839e-03,-5.31436e-04,4.16359e-04,0.00000e+00,1.20898e+00,5.31436e-04,-4.16359e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.16000e-01,3.00000e-01,3.16000e-01,2.00000e-03
7.69244e-03,-5.36960e-04,4.20980e-04,0.00000e+00,1.20782e+00,5.36960e-04,-4.20981e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.16400e-01,3.00000e-01,3.16400e-01,2.00000e-03
7.84035e-03,-5.42076e-04,4.25255e-04,0.00000e+00,1.20670e+00,5.42076e-04,-4.25255e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.16800e-01,3.00000e-01,3.16800e-01,2.00000e-03
7.98212e-03,-5.46785e-04,4.29182e-04,0.00000e+00,1.20561e+00,5.46785e-04,-4.29182e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.17200e-01,3.00000e-01,3.17200e-01,2.00000e-03
8.12375e-03,-5.50633e-04,4.32620e-04,0.00000e+00,1.20456e+00,5.50633e-04,-4.32620e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.17600e-01,3.00000e-01,3.17600e-01,2.00000e-03
8.27234e-03,-5.53885e-04,4.35720e-04,0.00000e+00,1.20352e+00,5.53885e-04,-4.35720e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.18000e-01,3.00000e-01,3.18000e-01,2.00000e-03
8.42274e-03,-5.57025e-04,4.38706e-04,0.00000e+00,1.20247e+00,5.57025e-04,-4.38706e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.18400e-01,3.00000e-01,3.18400e-01,2.00000e-03
8.57779e-03,-5.59834e-04,4.41526e-04,0.00000e+00,1.20142e+00,5.59834e-04,-4.41526e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.18800e-01,3.00000e-01,3.18800e-01,2.00000e-03
8.74085e-03,-5.62057e-04,4.44107e-04,0.00000e+00,1.20038e+00,5.62057e-04,-4.44107e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.19200e-01,3.00000e-01,3.19200e-01,2.00000e-03
8.90520e-03,-5.64199e-04,4.46579e-04,0.00000e+00,1.19933e+00,5.64199e-04,-4.46579e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.19600e-01,3.00000e-01,3.19600e-01,2.00000e-03
9.07088e-03,-5.66258e-04,4.48942e-04,0.00000e+00,1.19828e+00,5.66258e-04,-4.48942e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.20000e-01,3.00000e-01,3.20000e-01,2.00000e-03
9.24852e-03,-5.67388e-04,4.50981e-04,0.00000e+00,1.19723e+00,5.67388e-04,-4.50981e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.20400e-01,3.00000e-01,3.20400e-01,2.00000e-03
9.42750e-03,-5.68433e-04,4.52901e-04,0.00000e+00,1.19618e+00,5.68433e-04,-4.52901e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.20800e-01,3.00000e-01,3.20800e-01,2.00000e-03
9.60782e-03,-5.69395e-04,4.54702e-04,0.00000e+00,1.19513e+00,5.69394e-04,-4.54702e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.21200e-01,3.00000e-01,3.21200e-01,2.00000e-03
9.79688e-03,-5.69650e-04,4.56234e-04,0.00000e+00,1.19408e+00,5.69650e-04,-4.56234e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.21600e-01,3.00000e-01,3.21600e-01,2.00000e-03
9.99104e-03,-5.69509e-04,4.57566e-04,0.00000e+00,1.19303e+00,5.69509e-04,-4.57566e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.22000e-01,3.00000e-01,3.22000e-01,2.00000e-03
1.01866e-02,-5.69281e-04,4.58768e-04,0.00000e+00,1.19197e+00,5.69281e-04,-4.58768e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.22400e-01,3.00000e-01,3.22400e-01,2.00000e-03
1.03873e-02,-5.68631e-04,4.59765e-04,0.00000e+00,1.19092e+00,5.68631e-04,-4.59765e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.22800e-01,3.00000e-01,3.22800e-01,2.00000e-03
1.05971e-02,-5.67221e-04,4.60473e-04,0.00000e+00,1.18987e+00,5.67221e-04,-4.60473e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.23200e-01,3.00000e-01,3.23200e-01,2.00000e-03
1.08114e-02,-5.65488e-04,4.60922e-04,0.00000e+00,1.18881e+00,5.65488e-04,-4.60922e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.23600e-01,3.00000e-01,3.23600e-01,2.00000e-03
1.10297e-02,-5.63470e-04,4.61133e-04,0.00000e+00,1.18776e+00,5.63470e-04,-4.61133e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.24000e-01,3.00000e-01,3.24000e-01,2.00000e-03
1.12611e-02,-5.60284e-04,4.60954e-04,0.00000e+00,1.18670e+00,5.60284e-04,-4.60954e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.24400e-01,3.00000e-01,3.24400e-01,2.00000e-03
1.14941e-02,-5.56995e-04,4.60627e-04,0.00000e+00,1.18565e+00,5.56995e-04,-4.60627e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.24800e-01,3.00000e-01,3.24800e-01,2.00000e-03
1.17286e-02,-5.53600e-04,4.60151e-04,0.00000e+00,1.18459e+00,5.53600e-04,-4.60151e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.25200e-01,3.00000e-01,3.25200e-01,2.00000e-03
1.19725e-02,-5.49363e-04,4.59352e-04,0.00000e+00,1.18354e+00,5.49363e-04,-4.59352e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.25600e-01,3.00000e-01,3.25600e-01,2.00000e-03
1.22219e-02,-5.44651e-04,4.58313e-04,0.00000e+00,1.18248e+00,5.44651e-04,-4.58313e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.26000e-01,3.00000e-01,3.26000e-01,2.00000e-03
1.24729e-02,-5.39830e-04,4.57120e-04,0.00000e+00,1.18143e+00,5.39830e-04,-4.57120e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.26400e-01,3.00000e-01,3.26400e-01,2.00000e-03
1.27293e-02,-5.34525e-04,4.55681e-04,0.00000e+00,1.18037e+00,5.34525e-04,-4.55681e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.26800e-01,3.00000e-01,3.26800e-01,2.00000e-03
1.29952e-02,-5.28355e-04,4.53901e-04,0.00000e+00,1.17932e+00,5.28355e-04,-4.53901e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.27200e-01,3.00000e-01,3.27200e-01,2.00000e-03
1.32627e-02,-5.22074e-04,4.51965e-04,0.00000e+00,1.17826e+00,5.22074e-04,-4.51965e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.27600e-01,3.00000e-01,3.27600e-01,2.00000e-03
1.35317e-02,-5.15679e-04,4.49872e-04,0.00000e+00,1.17720e+00,5.15679e-04,-4.49872e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.28000e-01,3.00000e-01,3.28000e-01,2.00000e-03
1.38141e-02,-5.08035e-04,4.47325e-04,0.00000e+00,1.17615e+00,5.08035e-04,-4.47325e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.28400e-01,3.00000e-01,3.28400e-01,2.00000e-03
1.40981e-02,-5.00272e-04,4.44621e-04,0.00000e+00,1.17509e+00,5.00272e-04,-4.44621e-04,0.00000e+00,5.00000e-01,1.00000e+03,1,3.28800e-01,3.00000e-01,3.28800e-01,2.00000e-03
