Result,U:0,U:1,U:2,SA,p_rgh,rhok,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-1.12969e-04,1.12969e-04,1.30351e-04,-3.19784e-19,1.69849e+00,4.46279e-06,9.32060e-01,1,1.20800e-01,3.00000e-01,1.20800e-01,2.00000e-03
-1.10739e-04,1.10739e-04,1.28789e-04,-2.88497e-19,1.69749e+00,4.41392e-06,9.32100e-01,1,1.21200e-01,3.00000e-01,1.21200e-01,2.00000e-03
-1.08599e-04,1.08599e-04,1.27289e-04,-2.32476e-19,1.69648e+00,4.36565e-06,9.32141e-01,1,1.21600e-01,3.00000e-01,1.21600e-01,2.00000e-03
-1.06498e-04,1.06498e-04,1.25812e-04,-1.63973e-19,1.69548e+00,4.31764e-06,9.32181e-01,1,1.22000e-01,3.00000e-01,1.22000e-01,2.00000e-03
-1.04381e-04,1.04381e-04,1.24315e-04,-9.58642e-20,1.69448e+00,4.26957e-06,9.32221e-01,1,1.22400e-01,3.00000e-01,1.22400e-01,2.00000e-03
-1.02304e-04,1.02304e-04,1.22840e-04,-3.22075e-20,1.69347e+00,4.22179e-06,9.32261e-01,1,1.22800e-01,3.00000e-01,1.22800e-01,2.00000e-03
-1.00319e-04,1.00319e-04,1.21429e-04,2.38237e-20,1.69247e+00,4.17464e-06,9.32301e-01,1,1.23200e-01,3.00000e-01,1.23200e-01,2.00000e-03
-9.83183e-05,9.83183e-05,1.19998e-04,8.07894e-20,1.69146e+00,4.12743e-06,9.32341e-01,1,1.23600e-01,3.00000e-01,1.23600e-01,2.00000e-03
-9.63026e-05,9.63026e-05,1.18548e-04,1.38690e-19,1.69046e+00,4.08014e-06,9.32382e-01,1,1.24000e-01,3.00000e-01,1.24000e-01,2.00000e-03
-9.44367e-05,9.44367e-05,1.17203e-04,1.25389e-19,1.68946e+00,4.03391e-06,9.32422e-01,1,1.24400e-01,3.00000e-01,1.24400e-01,2.00000e-03
-9.25554e-05,9.25554e-05,1.15839e-04,1.14124e-19,1.68845e+00,3.98759e-06,9.32462e-01,1,1.24800e-01,3.00000e-01,1.24800e-01,2.00000e-03
-9.06585e-05,9.06585e-05,1.14455e-04,1.04896e-19,1.68745e+00,3.94119e-06,9.32502e-01,1,1.25200e-01,3.00000e-01,1.25200e-01,2.00000e-03
-8.88578e-05,8.88578e-05,1.13135e-04,8.67005e-20,1.68644e+00,3.89549e-06,9.32542e-01,1,1.25600e-01,3.00000e-01,1.25600e-01,2.00000e-03
-8.70973e-05,8.70973e-05,1.11837e-04,6.62429e-20,1.68544e+00,3.85011e-06,9.32582e-01,1,1.26000e-01,3.00000e-01,1.26000e-01,2.00000e-03
-8.53215e-05,8.53215e-05,1.10520e-04,4.92733e-20,1.68444e+00,3.80462e-06,9.32623e-01,1,1.26400e-01,3.00000e-01,1.26400e-01,2.00000e-03
-8.35866e-05,8.35866e-05,1.09225e-04,4.26000e-20,1.68343e+00,3.75946e-06,9.32663e-01,1,1.26800e-01,3.00000e-01,1.26800e-01,2.00000e-03
-8.19492e-05,8.19492e-05,1.07993e-04,5.15279e-20,1.68243e+00,3.71502e-06,9.32703e-01,1,1.27200e-01,3.00000e-01,1.27200e-01,2.00000e-03
-8.02965e-05,8.02965e-05,1.06743e-04,6.17006e-20,1.68142e+00,3.67049e-06,9.32743e-01,1,1.27600e-01,3.00000e-01,1.27600e-01,2.00000e-03
-7.86285e-05,7.86285e-05,1.05473e-04,7.31203e-20,1.68042e+00,3.62585e-06,9.32783e-01,1,1.28000e-01,3.00000e-01,1.28000e-01,2.00000e-03
-7.71154e-05,7.71154e-05,1.04307e-04,5.51336e-20,1.67942e+00,3.58237e-06,9.32823e-01,1,1.28400e-01,3.00000e-01,1.28400e-01,2.00000e-03
-7.56156e-05,7.56156e-05,1.03137e-04,2.65729e-20,1.67841e+00,3.53915e-06,9.32864e-01,1,1.28800e-01,3.00000e-01,1.28800e-01,2.00000e-03
-7.41216e-05,7.41216e-05,1.01958e-04,-1.30242e-20,1.67741e+00,3.49609e-06,9.32904e-01,1,1.29200e-01,3.00000e-01,1.29200e-01,2.00000e-03
-7.27254e-05,7.27254e-05,1.00841e-04,-7.88867e-20,1.67640e+00,3.45378e-06,9.32944e-01,1,1.29600e-01,3.00000e-01,1.29600e-01,2.00000e-03
-7.13706e-05,7.13706e-05,9.97465e-05,-1.56573e-19,1.67540e+00,3.41178e-06,9.32984e-01,1,1.30000e-01,3.00000e-01,1.30000e-01,2.00000e-03
-7.00004e-05,7.00004e-05,9.86328e-05,-2.34399e-19,1.67439e+00,3.36968e-06,9.33024e-01,1,1.30400e-01,3.00000e-01,1.30400e-01,2.00000e-03
-6.86713e-05,6.86713e-05,9.75402e-05,-3.06324e-19,1.67339e+00,3.32789e-06,9.33064e-01,1,1.30800e-01,3.00000e-01,1.30800e-01,2.00000e-03
-6.74400e-05,6.74400e-05,9.65088e-05,-3.67092e-19,1.67239e+00,3.28684e-06,9.33105e-01,1,1.31200e-01,3.00000e-01,1.31200e-01,2.00000e-03
-6.61937e-05,6.61937e-05,9.54591e-05,-4.29184e-19,1.67138e+00,3.24568e-06,9.33145e-01,1,1.31600e-01,3.00000e-01,1.31600e-01,2.00000e-03
-6.49325e-05,6.49325e-05,9.43911e-05,-4.92596e-19,1.67038e+00,3.20440e-06,9.33185e-01,1,1.32000e-01,3.00000e-01,1.32000e-01,2.00000e-03
-6.38242e-05,6.38242e-05,9.34217e-05,-4.90242e-19,1.66937e+00,3.16426e-06,9.33225e-01,1,1.32400e-01,3.00000e-01,1.32400e-01,2.00000e-03
-6.27014e-05,6.27014e-05,9.24348e-05,-4.89105e-19,1.66837e+00,3.12400e-06,9.33265e-01,1,1.32800e-01,3.00000e-01,1.32800e-01,2.00000e-03
-6.15641e-05,6.15641e-05,9.14301e-05,-4.89188e-19,1.66737e+00,3.08363e-06,9.33305e-01,1,1.33200e-01,3.00000e-01,1.33200e-01,2.00000e-03
-6.05227e-05,6.05227e-05,9.04835e-05,-4.47914e-19,1.66636e+00,3.04395e-06,9.33346e-01,1,1.33600e-01,3.00000e-01,1.33600e-01,2.00000e-03
-5.95225e-05,5.95225e-05,8.95577e-05,-3.84703e-19,1.66536e+00,3.00457e-06,9.33386e-01,1,1.34000e-01,3.00000e-01,1.34000e-01,2.00000e-03
-5.85084e-05,5.85084e-05,8.86150e-05,-3.20476e-19,1.66435e+00,2.96506e-06,9.33426e-01,1,1.34400e-01,3.00000e-01,1.34400e-01,2.00000e-03
-5.75346e-05,5.75346e-05,8.76920e-05,-2.50224e-19,1.66335e+00,2.92583e-06,9.33466e-01,1,1.34800e-01,3.00000e-01,1.34800e-01,2.00000e-03
-5.66558e-05,5.66558e-05,8.68259e-05,-1.68437e-19,1.66234e+00,2.88727e-06,9.33506e-01,1,1.35200e-01,3.00000e-01,1.35200e-01,2.00000e-03
-5.57638e-05,5.57638e-05,8.59437e-05,-8.48667e-20,1.66134e+00,2.84860e-06,9.33546e-01,1,1.35600e-01,3.00000e-01,1.35600e-01,2.00000e-03
-5.48584e-05,5.48584e-05,8.50453e-05,4.94122e-22,1.66034e+00,2.80980e-06,9.33587e-01,1,1.36000e-01,3.00000e-01,1.36000e-01,2.00000e-03
-5.40992e-05,5.40993e-05,8.42372e-05,4.76541e-20,1.65933e+00,2.77201e-06,9.33627e-01,1,1.36400e-01,3.00000e-01,1.36400e-01,2.00000e-03
-5.33276e-05,5.33276e-05,8.34138e-05,9.58556e-20,1.65833e+00,2.73411e-06,9.33667e-01,1,1.36800e-01,3.00000e-01,1.36800e-01,2.00000e-03
-5.25621e-05,5.25621e-05,8.25854e-05,1.57474e-19,1.65733e+00,2.69638e-06,9.33707e-01,1,1.37200e-01,3.00000e-01,1.37200e-01,2.00000e-03
-5.19066e-05,5.19066e-05,8.18201e-05,2.11574e-19,1.65632e+00,2.65955e-06,9.33747e-01,1,1.37600e-01,3.00000e-01,1.37600e-01,2.00000e-03
-5.12894e-05,5.12894e-05,8.10737e-05,2.53983e-19,1.65532e+00,2.62295e-06,9.33787e-01,1,1.38000e-01,3.00000e-01,1.38000e-01,2.00000e-03
-5.06589e-05,5.06589e-05,8.03122e-05,2.95257e-19,1.65431e+00,2.58623e-06,9.33827e-01,1,1.38400e-01,3.00000e-01,1.38400e-01,2.00000e-03
-5.00650e-05,5.00650e-05,7.95680e-05,3.22668e-19,1.65331e+00,2.54972e-06,9.33868e-01,1,1.38800e-01,3.00000e-01,1.38800e-01,2.00000e-03
-4.95583e-05,4.95583e-05,7.88741e-05,3.20194e-19,1.65231e+00,2.51374e-06,9.33908e-01,1,1.39200e-01,3.00000e-01,1.39200e-01,2.00000e-03
-4.90392e-05,4.90392e-05,7.81661e-05,3.11630e-19,1.65130e+00,2.47765e-06,9.33948e-01,1,1.39600e-01,3.00000e-01,1.39600e-01,2.00000e-03
-4.85075e-05,4.85075e-05,7.74442e-05,2.96968e-19,1.65030e+00,2.44143e-06,9.33988e-01,1,1.40000e-01,3.00000e-01,1.40000e-01,2.00000e-03
-4.81079e-05,4.81079e-05,7.68004e-05,2.64949e-19,1.64930e+00,2.40601e-06,9.34028e-01,1,1.40400e-01,3.00000e-01,1.40400e-01,2.00000e-03
-4.76967e-05,4.76967e-05,7.61438e-05,2.26317e-19,1.64830e+00,2.37047e-06,9.34068e-01,1,1.40800e-01,3.00000e-01,1.40800e-01,2.00000e-03
-4.72738e-05,4.72738e-05,7.54742e-05,1.81064e-19,1.64729e+00,2.33480e-06,9.34108e-01,1,1.41200e-01,3.00000e-01,1.41200e-01,2.00000e-03
-4.69315e-05,4.69315e-05,7.48496e-05,1.42342e-19,1.64629e+00,2.29958e-06,9.34148e-01,1,1.41600e-01,3.00000e-01,1.41600e-01,2.00000e-03
-4.66244e-05,4.66244e-05,7.42419e-05,1.06144e-19,1.64529e+00,2.26453e-06,9.34189e-01,1,1.42000e-01,3.00000e-01,1.42000e-01,2.00000e-03
-4.63067e-05,4.63067e-05,7.36224e-05,6.64064e-20,1.64428e+00,2.22935e-06,9.34229e-01,1,1.42400e-01,3.00000e-01,1.42400e-01,2.00000e-03
-4.60219e-05,4.60219e-05,7.30181e-05,2.91421e-20,1.64328e+00,2.19431e-06,9.34269e-01,1,1.42800e-01,3.00000e-01,1.42800e-01,2.00000e-03
-4.58146e-05,4.58146e-05,7.24570e-05,1.53666e-21,1.64228e+00,2.15966e-06,9.34309e-01,1,1.43200e-01,3.00000e-01,1.43200e-01,2.00000e-03
-4.55976e-05,4.55976e-05,7.18852e-05,-2.78727e-20,1.64127e+00,2.12490e-06,9.34349e-01,1,1.43600e-01,3.00000e-01,1.43600e-01,2.00000e-03
-4.53708e-05,4.53708e-05,7.13027e-05,-5.90870e-20,1.64027e+00,2.09002e-06,9.34389e-01,1,1.44000e-01,3.00000e-01,1.44000e-01,2.00000e-03
-4.51663e-05,4.51663e-05,7.09063e-05,-9.17125e-20,1.63942e+00,2.05858e-06,9.34423e-01,1,1.44400e-01,3.00000e-01,1.44400e-01,2.00000e-03
-4.49429e-05,4.49429e-05,7.05136e-05,-1.21924e-19,1.63858e+00,2.02735e-06,9.34457e-01,1,1.44800e-01,3.00000e-01,1.44800e-01,2.00000e-03
-4.47006e-05,4.47006e-05,7.01246e-05,-1.49715e-19,1.63776e+00,1.99633e-06,9.34490e-01,1,1.45200e-01,3.00000e-01,1.45200e-01,2.00000e-03
-4.60292e-05,4.60292e-05,6.80445e-05,-3.13624e-19,1.63496e+00,1.93300e-06,9.34602e-01,1,1.45600e-01,3.00000e-01,1.45600e-01,2.00000e-03
-4.60480e-05,4.60480e-05,6.78147e-05,-3.56968e-19,1.63447e+00,1.91685e-06,9.34621e-01,1,1.46000e-01,3.00000e-01,1.46000e-01,2.00000e-03
-4.60365e-05,4.60365e-05,6.75676e-05,-3.95896e-19,1.63396e+00,1.89907e-06,9.34642e-01,1,1.46400e-01,3.00000e-01,1.46400e-01,2.00000e-03
-4.59426e-05,4.59426e-05,6.72822e-05,-4.31928e-19,1.63321e+00,1.87148e-06,9.34671e-01,1,1.46800e-01,3.00000e-01,1.46800e-01,2.00000e-03
-4.57456e-05,4.57456e-05,6.69391e-05,-4.73235e-19,1.63208e+00,1.82765e-06,9.34717e-01,1,1.47200e-01,3.00000e-01,1.47200e-01,2.00000e-03
-4.55661e-05,4.55661e-05,6.65806e-05,-5.20085e-19,1.63097e+00,1.78485e-06,9.34761e-01,1,1.47600e-01,3.00000e-01,1.47600e-01,2.00000e-03
-4.54041e-05,4.54041e-05,6.62068e-05,-5.72485e-19,1.62988e+00,1.74308e-06,9.34805e-01,1,1.48000e-01,3.00000e-01,1.48000e-01,2.00000e-03
-4.54489e-05,4.54489e-05,6.59108e-05,-5.41166e-19,1.62901e+00,1.71213e-06,9.34840e-01,1,1.48400e-01,3.00000e-01,1.48400e-01,2.00000e-03
-4.54981e-05,4.54981e-05,6.55952e-05,-5.19287e-19,1.62812e+00,1.68075e-06,9.34875e-01,1,1.48800e-01,3.00000e-01,1.48800e-01,2.00000e-03
-4.55516e-05,4.55516e-05,6.52602e-05,-5.06857e-19,1.62722e+00,1.64895e-06,9.34911e-01,1,1.49200e-01,3.00000e-01,1.49200e-01,2.00000e-03
-4.57094e-05,4.57094e-05,6.49005e-05,-4.44797e-19,1.62624e+00,1.61587e-06,9.34950e-01,1,1.49600e-01,3.00000e-01,1.49600e-01,2.00000e-03
-4.59120e-05,4.59120e-05,6.45301e-05,-3.56529e-19,1.62524e+00,1.58222e-06,9.34990e-01,1,1.50000e-01,3.00000e-01,1.50000e-01,2.00000e-03
-4.61076e-05,4.61076e-05,6.41538e-05,-2.70381e-19,1.62424e+00,1.54847e-06,9.35030e-01,1,1.50400e-01,3.00000e-01,1.50400e-01,2.00000e-03
-4.63233e-05,4.63233e-05,6.37880e-05,-1.97661e-19,1.62324e+00,1.51469e-06,9.35070e-01,1,1.50800e-01,3.00000e-01,1.50800e-01,2.00000e-03
-4.65864e-05,4.65864e-05,6.34495e-05,-1.48215e-19,1.62224e+00,1.48094e-06,9.35110e-01,1,1.51200e-01,3.00000e-01,1.51200e-01,2.00000e-03
-4.68433e-05,4.68433e-05,6.31062e-05,-9.86709e-20,1.62124e+00,1.44711e-06,9.35151e-01,1,1.51600e-01,3.00000e-01,1.51600e-01,2.00000e-03
-4.70941e-05,4.70941e-05,6.27581e-05,-4.90336e-20,1.62024e+00,1.41318e-06,9.35191e-01,1,1.52000e-01,3.00000e-01,1.52000e-01,2.00000e-03
-4.74105e-05,4.74105e-05,6.24496e-05,-5.90011e-20,1.61924e+00,1.37928e-06,9.35231e-01,1,1.52400e-01,3.00000e-01,1.52400e-01,2.00000e-03
-4.77214e-05,4.77214e-05,6.21372e-05,-6.80779e-20,1.61823e+00,1.34529e-06,9.35271e-01,1,1.52800e-01,3.00000e-01,1.52800e-01,2.00000e-03
-4.80269e-05,4.80269e-05,6.18210e-05,-7.62626e-20,1.61723e+00,1.31122e-06,9.35311e-01,1,1.53200e-01,3.00000e-01,1.53200e-01,2.00000e-03
-4.83707e-05,4.83707e-05,6.15299e-05,-8.73419e-20,1.61623e+00,1.27716e-06,9.35351e-01,1,1.53600e-01,3.00000e-01,1.53600e-01,2.00000e-03
-4.87352e-05,4.87352e-05,6.12550e-05,-8.05271e-20,1.61523e+00,1.24324e-06,9.35391e-01,1,1.54000e-01,3.00000e-01,1.54000e-01,2.00000e-03
-4.90935e-05,4.90935e-05,6.09765e-05,-6.63758e-20,1.61423e+00,1.20923e-06,9.35431e-01,1,1.54400e-01,3.00000e-01,1.54400e-01,2.00000e-03
-4.94634e-05,4.94634e-05,6.07062e-05,-4.49305e-20,1.61323e+00,1.17510e-06,9.35471e-01,1,1.54800e-01,3.00000e-01,1.54800e-01,2.00000e-03
-4.98630e-05,4.98630e-05,6.04565e-05,-1.56232e-20,1.61223e+00,1.14084e-06,9.35511e-01,1,1.55200e-01,3.00000e-01,1.55200e-01,2.00000e-03
-5.02571e-05,5.02571e-05,6.02042e-05,2.19572e-20,1.61123e+00,1.10649e-06,9.35551e-01,1,1.55600e-01,3.00000e-01,1.55600e-01,2.00000e-03
-5.06459e-05,5.06459e-05,5.99490e-05,6.78229e-20,1.61023e+00,1.07207e-06,9.35591e-01,1,1.56000e-01,3.00000e-01,1.56000e-01,2.00000e-03
-5.10733e-05,5.10733e-05,5.97230e-05,1.03873e-19,1.60923e+00,1.03741e-06,9.35631e-01,1,1.56400e-01,3.00000e-01,1.56400e-01,2.00000e-03
-5.14960e-05,5.14960e-05,5.94950e-05,1.45161e-19,1.60823e+00,1.00268e-06,9.35671e-01,1,1.56800e-01,3.00000e-01,1.56800e-01,2.00000e-03
-5.19140e-05,5.19140e-05,5.92652e-05,1.91690e-19,1.60723e+00,9.67871e-07,9.35711e-01,1,1.57200e-01,3.00000e-01,1.57200e-01,2.00000e-03
-5.23506e-05,5.23506e-05,5.90519e-05,1.97045e-19,1.60623e+00,9.32843e-07,9.35751e-01,1,1.57600e-01,3.00000e-01,1.57600e-01,2.00000e-03
-5.27947e-05,5.27947e-05,5.88466e-05,1.79744e-19,1.60523e+00,8.97675e-07,9.35791e-01,1,1.58000e-01,3.00000e-01,1.58000e-01,2.00000e-03
-5.32347e-05,5.32347e-05,5.86403e-05,1.62059e-19,1.60423e+00,8.62447e-07,9.35831e-01,1,1.58400e-01,3.00000e-01,1.58400e-01,2.00000e-03
-5.36794e-05,5.36794e-05,5.84407e-05,1.38952e-19,1.60323e+00,8.27056e-07,9.35871e-01,1,1.58800e-01,3.00000e-01,1.58800e-01,2.00000e-03
-5.41378e-05,5.41379e-05,5.82561e-05,1.00988e-19,1.60223e+00,7.91409e-07,9.35911e-01,1,1.59200e-01,3.00000e-01,1.59200e-01,2.00000e-03
-5.45930e-05,5.45930e-05,5.80713e-05,5.60207e-20,1.60123e+00,7.55712e-07,9.35951e-01,1,1.59600e-01,3.00000e-01,1.59600e-01,2.00000e-03
-5.50450e-05,5.50450e-05,5.78864e-05,4.04573e-21,1.60023e+00,7.19966e-07,9.35991e-01,1,1.60000e-01,3.00000e-01,1.60000e-01,2.00000e-03
-5.55109e-05,5.55109e-05,5.77203e-05,-2.31034e-20,1.59923e+00,6.83810e-07,9.36031e-01,1,1.60400e-01,3.00000e-01,1.60400e-01,2.00000e-03
-5.59744e-05,5.59744e-05,5.75549e-05,-5.69863e-20,1.59823e+00,6.47615e-07,9.36071e-01,1,1.60800e-01,3.00000e-01,1.60800e-01,2.00000e-03
-5.64355e-05,5.64355e-05,5.73902e-05,-9.76131e-20,1.59723e+00,6.11379e-07,9.36111e-01,1,1.61200e-01,3.00000e-01,1.61200e-01,2.00000e-03
-5.68992e-05,5.68992e-05,5.72361e-05,-1.35608e-19,1.59623e+00,5.74850e-07,9.36151e-01,1,1.61600e-01,3.00000e-01,1.61600e-01,2.00000e-03
-5.73603e-05,5.73603e-05,5.70903e-05,-1.72752e-19,1.59523e+00,5.38262e-07,9.36191e-01,1,1.62000e-01,3.00000e-01,1.62000e-01,2.00000e-03
-5.78185e-05,5.78185e-05,5.69453e-05,-2.10217e-19,1.59423e+00,5.01627e-07,9.36231e-01,1,1.62400e-01,3.00000e-01,1.62400e-01,2.00000e-03
-5.82739e-05,5.82739e-05,5.68039e-05,-2.49722e-19,1.59323e+00,4.64795e-07,9.36271e-01,1,1.62800e-01,3.00000e-01,1.62800e-01,2.00000e-03
-5.87268e-05,5.87268e-05,5.66696e-05,-2.93095e-19,1.59223e+00,4.27617e-07,9.36311e-01,1,1.63200e-01,3.00000e-01,1.63200e-01,2.00000e-03
-5.91778e-05,5.91778e-05,5.65369e-05,-3.36940e-19,1.59124e+00,3.90405e-07,9.36351e-01,1,1.63600e-01,3.00000e-01,1.63600e-01,2.00000e-03
-5.96269e-05,5.96269e-05,5.64057e-05,-3.81258e-19,1.59024e+00,3.53156e-07,9.36391e-01,1,1.64000e-01,3.00000e-01,1.64000e-01,2.00000e-03
-6.00659e-05,6.00659e-05,5.62798e-05,-3.67200e-19,1.58924e+00,3.15388e-07,9.36431e-01,1,1.64400e-01,3.00000e-01,1.64400e-01,2.00000e-03
-6.05040e-05,6.05040e-05,5.61563e-05,-3.53401e-19,1.58824e+00,2.77592e-07,9.36471e-01,1,1.64800e-01,3.00000e-01,1.64800e-01,2.00000e-03
-6.09411e-05,6.09411e-05,5.60352e-05,-3.39864e-19,1.58724e+00,2.39772e-07,9.36510e-01,1,1.65200e-01,3.00000e-01,1.65200e-01,2.00000e-03
-6.13665e-05,6.13665e-05,5.59153e-05,-2.67583e-19,1.58624e+00,2.01584e-07,9.36550e-01,1,1.65600e-01,3.00000e-01,1.65600e-01,2.00000e-03
-6.17864e-05,6.17864e-05,5.57978e-05,-1.66655e-19,1.58524e+00,1.63208e-07,9.36590e-01,1,1.66000e-01,3.00000e-01,1.66000e-01,2.00000e-03
-6.22062e-05,6.22062e-05,5.56835e-05,-6.67062e-20,1.58424e+00,1.24818e-07,9.36630e-01,1,1.66400e-01,3.00000e-01,1.66400e-01,2.00000e-03
-6.26183e-05,6.26183e-05,5.55700e-05,5.44241e-20,1.58324e+00,8.62326e-08,9.36670e-01,1,1.66800e-01,3.00000e-01,1.66800e-01,2.00000e-03
-6.30151e-05,6.30151e-05,5.54553e-05,2.17600e-19,1.58224e+00,4.72836e-08,9.36710e-01,1,1.67200e-01,3.00000e-01,1.67200e-01,2.00000e-03
-6.34129e-05,6.34129e-05,5.53445e-05,3.77881e-19,1.58124e+00,8.32667e-09,9.36750e-01,1,1.67600e-01,3.00000e-01,1.67600e-01,2.00000e-03
-6.38116e-05,6.38116e-05,5.52376e-05,5.35252e-19,1.58024e+00,-3.06353e-08,9.36790e-01,1,1.68000e-01,3.00000e-01,1.68000e-01,2.00000e-03
-6.41812e-05,6.41812e-05,5.51224e-05,6.10377e-19,1.57924e+00,-7.01507e-08,9.36830e-01,1,1.68400e-01,3.00000e-01,1.68400e-01,2.00000e-03
-6.45525e-05,6.45525e-05,5.50117e-05,6.82989e-19,1.57825e+00,-1.09662e-07,9.36870e-01,1,1.68800e-01,3.00000e-01,1.68800e-01,2.00000e-03
-6.49255e-05,6.49255e-05,5.49056e-05,7.53092e-19,1.57725e+00,-1.49173e-07,9.36910e-01,1,1.69200e-01,3.00000e-01,1.69200e-01,2.00000e-03
-6.52723e-05,6.52723e-05,5.47916e-05,7.26679e-19,1.57625e+00,-1.89045e-07,9.36950e-01,1,1.69600e-01,3.00000e-01,1.69600e-01,2.00000e-03
-6.56010e-05,6.56010e-05,5.46743e-05,6.53228e-19,1.57525e+00,-2.29083e-07,9.36990e-01,1,1.70000e-01,3.00000e-01,1.70000e-01,2.00000e-03
-6.59313e-05,6.59313e-05,5.45614e-05,5.80809e-19,1.57425e+00,-2.69122e-07,9.37030e-01,1,1.70400e-01,3.00000e-01,1.70400e-01,2.00000e-03
-6.62500e-05,6.62500e-05,5.44459e-05,5.00660e-19,1.57325e+00,-3.09350e-07,9.37070e-01,1,1.70800e-01,3.00000e-01,1.70800e-01,2.00000e-03
-6.65441e-05,6.65441e-05,5.43214e-05,4.04723e-19,1.57225e+00,-3.49952e-07,9.37110e-01,1,1.71200e-01,3.00000e-01,1.71200e-01,2.00000e-03
-6.68406e-05,6.68406e-05,5.42017e-05,3.10902e-19,1.57125e+00,-3.90543e-07,9.37150e-01,1,1.71600e-01,3.00000e-01,1.71600e-01,2.00000e-03
-6.71394e-05,6.71394e-05,5.40869e-05,2.19193e-19,1.57025e+00,-4.31126e-07,9.37190e-01,1,1.72000e-01,3.00000e-01,1.72000e-01,2.00000e-03
-6.73978e-05,6.73978e-05,5.39533e-05,8.97073e-20,1.56925e+00,-4.72276e-07,9.37230e-01,1,1.72400e-01,3.00000e-01,1.72400e-01,2.00000e-03
-6.76591e-05,6.76591e-05,5.38250e-05,-3.31614e-20,1.56826e+00,-5.13410e-07,9.37270e-01,1,1.72800e-01,3.00000e-01,1.72800e-01,2.00000e-03
-6.79232e-05,6.79232e-05,5.37018e-05,-1.49396e-19,1.56726e+00,-5.54525e-07,9.37310e-01,1,1.73200e-01,3.00000e-01,1.73200e-01,2.00000e-03
-6.81604e-05,6.81604e-05,5.35665e-05,-2.70974e-19,1.56626e+00,-5.96015e-07,9.37350e-01,1,1.73600e-01,3.00000e-01,1.73600e-01,2.00000e-03
-6.83859e-05,6.83859e-05,5.34279e-05,-3.91388e-19,1.56526e+00,-6.37677e-07,9.37390e-01,1,1.74000e-01,3.00000e-01,1.74000e-01,2.00000e-03
-6.86146e-05,6.86146e-05,5.32948e-05,-5.04537e-19,1.56426e+00,-6.79312e-07,9.37430e-01,1,1.74400e-01,3.00000e-01,1.74400e-01,2.00000e-03
-6.88315e-05,6.88315e-05,5.31578e-05,-6.00893e-19,1.56326e+00,-7.21123e-07,9.37470e-01,1,1.74800e-01,3.00000e-01,1.74800e-01,2.00000e-03
-6.90214e-05,6.90214e-05,5.30078e-05,-6.77827e-19,1.56226e+00,-7.63302e-07,9.37510e-01,1,1.75200e-01,3.00000e-01,1.75200e-01,2.00000e-03
-6.92149e-05,6.92149e-05,5.28633e-05,-7.57858e-19,1.56126e+00,-8.05450e-07,9.37549e-01,1,1.75600e-01,3.00000e-01,1.75600e-01,2.00000e-03
-6.94118e-05,6.94118e-05,5.27245e-05,-8.40984e-19,1.56026e+00,-8.47564e-07,9.37589e-01,1,1.76000e-01,3.00000e-01,1.76000e-01,2.00000e-03
-6.95667e-05,6.95667e-05,5.25619e-05,-8.81116e-19,1.55926e+00,-8.90255e-07,9.37629e-01,1,1.76400e-01,3.00000e-01,1.76400e-01,2.00000e-03
-6.97253e-05,6.97253e-05,5.24050e-05,-9.32175e-19,1.55827e+00,-9.32905e-07,9.37669e-01,1,1.76800e-01,3.00000e-01,1.76800e-01,2.00000e-03
-6.98876e-05,6.98876e-05,5.22539e-05,-9.94178e-19,1.55727e+00,-9.75518e-07,9.37709e-01,1,1.77200e-01,3.00000e-01,1.77200e-01,2.00000e-03
-7.00118e-05,7.00118e-05,5.20821e-05,-1.01282e-18,1.55627e+00,-1.01854e-06,9.37749e-01,1,1.77600e-01,3.00000e-01,1.77600e-01,2.00000e-03
-7.01220e-05,7.01220e-05,5.19045e-05,-1.01157e-18,1.55527e+00,-1.06174e-06,9.37789e-01,1,1.78000e-01,3.00000e-01,1.78000e-01,2.00000e-03
-7.02362e-05,7.02362e-05,5.17324e-05,-1.01180e-18,1.55427e+00,-1.10490e-06,9.37829e-01,1,1.78400e-01,3.00000e-01,1.78400e-01,2.00000e-03
-7.03392e-05,7.03392e-05,5.15553e-05,-9.87779e-19,1.55327e+00,-1.14823e-06,9.37869e-01,1,1.78800e-01,3.00000e-01,1.78800e-01,2.00000e-03
-7.04164e-05,7.04164e-05,5.13626e-05,-9.14007e-19,1.55227e+00,-1.19194e-06,9.37909e-01,1,1.79200e-01,3.00000e-01,1.79200e-01,2.00000e-03
-7.04975e-05,7.04975e-05,5.11756e-05,-8.42059e-19,1.55127e+00,-1.23560e-06,9.37949e-01,1,1.79600e-01,3.00000e-01,1.79600e-01,2.00000e-03
-7.05827e-05,7.05827e-05,5.09943e-05,-7.71933e-19,1.55027e+00,-1.27921e-06,9.37989e-01,1,1.80000e-01,3.00000e-01,1.80000e-01,2.00000e-03
-7.06298e-05,7.06298e-05,5.07861e-05,-6.56080e-19,1.54928e+00,-1.32343e-06,9.38029e-01,1,1.80400e-01,3.00000e-01,1.80400e-01,2.00000e-03
-7.06810e-05,7.06810e-05,5.05836e-05,-5.38370e-19,1.54828e+00,-1.36759e-06,9.38069e-01,1,1.80800e-01,3.00000e-01,1.80800e-01,2.00000e-03
