x_velocity,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
1.23863e-01,1,3.89200e+01,3.00000e+01,3.89200e+01,0.00000e+00
1.22999e-01,1,3.89600e+01,3.00000e+01,3.89600e+01,0.00000e+00
1.22421e-01,1,3.90000e+01,3.00000e+01,3.90000e+01,0.00000e+00
1.21812e-01,1,3.90400e+01,3.00000e+01,3.90400e+01,0.00000e+00
1.21174e-01,1,3.90800e+01,3.00000e+01,3.90800e+01,0.00000e+00
1.20505e-01,1,3.91200e+01,3.00000e+01,3.91200e+01,0.00000e+00
1.20126e-01,1,3.91600e+01,3.00000e+01,3.91600e+01,0.00000e+00
1.19742e-01,1,3.92000e+01,3.00000e+01,3.92000e+01,0.00000e+00
1.19515e-01,1,3.92400e+01,3.00000e+01,3.92400e+01,0.00000e+00
1.19358e-01,1,3.92800e+01,3.00000e+01,3.92800e+01,0.00000e+00
1.19204e-01,1,3.93200e+01,3.00000e+01,3.93200e+01,0.00000e+00
1.19010e-01,1,3.93600e+01,3.00000e+01,3.93600e+01,0.00000e+00
1.18340e-01,1,3.94000e+01,3.00000e+01,3.94000e+01,0.00000e+00
1.17588e-01,1,3.94400e+01,3.00000e+01,3.94400e+01,0.00000e+00
1.16792e-01,1,3.94800e+01,3.00000e+01,3.94800e+01,0.00000e+00
1.15623e-01,1,3.95200e+01,3.00000e+01,3.95200e+01,0.00000e+00
1.11203e-01,1,3.95600e+01,3.00000e+01,3.95600e+01,0.00000e+00
1.06777e-01,1,3.96000e+01,3.00000e+01,3.96000e+01,0.00000e+00
1.02346e-01,1,3.96400e+01,3.00000e+01,3.96400e+01,0.00000e+00
9.79499e-02,1,3.96800e+01,3.00000e+01,3.96800e+01,0.00000e+00
8.69094e-02,1,3.97200e+01,3.00000e+01,3.97200e+01,0.00000e+00
7.53171e-02,1,3.97600e+01,3.00000e+01,3.97600e+01,0.00000e+00
6.38614e-02,1,3.98000e+01,3.00000e+01,3.98000e+01,0.00000e+00
5.22216e-02,1,3.98400e+01,3.00000e+01,3.98400e+01,0.00000e+00
3.72508e-02,1,3.98800e+01,3.00000e+01,3.98800e+01,0.00000e+00
2.25855e-02,1,3.99200e+01,3.00000e+01,3.99200e+01,0.00000e+00
9.49861e-03,1,3.99600e+01,3.00000e+01,3.99600e+01,0.00000e+00
0.00000e+00,1,4.00000e+01,3.00000e+01,4.00000e+01,0.00000e+00
